MIR30C2	MIR30C2	ortholog_one2one
MIR30A	MIR30A	ortholog_one2one
CLUAP1	CLUAP1	ortholog_one2one
VPS33B	VPS33B	ortholog_one2one
HTRA4		ortholog_one2one
TNFSF13B	TNFSF13B	ortholog_one2one
AARD	AARD	ortholog_one2one
LSR	LSR	ortholog_one2one
RNU6-763P	U6	ortholog_one2many
ITPA	ITPA	ortholog_one2one
OR6B2		ortholog_many2many
MRPS31	MRPS31	ortholog_one2one
PRM2	PRM2	ortholog_one2one
ALLC	ALLC	ortholog_one2one
ZFAND1	ZFAND1	ortholog_one2one
RNU6-932P	U6	ortholog_one2one
DCDC2C	DCDC2C	ortholog_one2one
SHISA2	SHISA2	ortholog_one2one
RNU6-649P	U6	ortholog_many2many
SOX11	SOX11	ortholog_one2one
H2BC14		ortholog_one2one
LTA	LTA	ortholog_one2one
GGT1	GGT1	ortholog_one2many
ZNF821	ZNF821	ortholog_one2one
Vault	Vault	ortholog_many2many
GPR39	GPR39	ortholog_one2one
TDRD15	TDRD15	ortholog_one2one
CCL3		ortholog_one2many
CCL3L3		ortholog_one2many
RAMACL	RAMAC	ortholog_one2many
CPXCR1	CPXCR1	ortholog_one2one
TUBA4B	TUBA1C	ortholog_one2one
SUN5	SUN5	ortholog_one2one
EFHC2	EFHC2	ortholog_one2one
RHCG	RHCG	ortholog_one2one
RN7SL820P	Metazoa_SRP	ortholog_one2many
ASIP	ASIP	ortholog_one2one
C8orf88	C8orf88	ortholog_one2one
NYX	NYX	ortholog_one2one
TXLNB	TXLNB	ortholog_one2one
PRKD2	PRKD2	ortholog_one2one
TGM6	TGM6	ortholog_one2one
ALAS2	ALAS2	ortholog_one2one
FAM217B	FAM217B	ortholog_one2one
DNAJC5B	DNAJC5B	ortholog_one2one
EPPIN		ortholog_one2one
FABP4	FABP4	ortholog_one2one
POLG	POLG	ortholog_one2one
ARHGAP6	ARHGAP6	ortholog_one2one
RBBP8NL	RBBP8NL	ortholog_one2one
FERMT1	FERMT1	ortholog_one2one
UNCX	UNCX	ortholog_one2one
FLYWCH2	FLYWCH2	ortholog_one2one
IL36B	IL36B	ortholog_one2one
RN7SL352P	Metazoa_SRP	ortholog_one2many
ST18	ST18	ortholog_one2one
PLAUR	PLAUR	ortholog_one2one
PCDH19	PCDH19	ortholog_one2one
RN7SKP281	7SK	ortholog_one2many
DPEP3	DPEP3	ortholog_one2one
RPRM	RPRM	ortholog_one2one
TAF9B	TAF9B	ortholog_one2one
FOXA2	FOXA2	ortholog_one2one
NRSN2	NRSN2	ortholog_one2one
CHST6		ortholog_one2many
RPS6		ortholog_one2many
DRC7	DRC7	ortholog_one2one
IGKV5-2	IGKV5-2	ortholog_one2one
PLS3		ortholog_one2many
IGKV1-5		ortholog_many2many
PLPPR3	PLPPR3	ortholog_one2one
TMEM247	TMEM247	ortholog_one2one
OTUD6B	OTUD6B	ortholog_one2many
OTUD6B		ortholog_one2many
ZNF823		ortholog_one2many
MPHOSPH6	MPHOSPH6	ortholog_one2one
PALM	PALM	ortholog_one2one
SPAG1	SPAG1	ortholog_one2one
SNORA72	SNORA72	ortholog_one2one
RPL4		ortholog_one2many
RPL4	RPL4	ortholog_one2many
POU3F3	POU3F3	ortholog_one2one
FBXW10B	FBXW10B	ortholog_one2many
LYRM1	LYRM1	ortholog_one2one
ZGPAT	ZGPAT	ortholog_one2one
MIR217	MIR217	ortholog_one2one
MIR216A	MIR216A	ortholog_one2one
MIR216B	MIR216B	ortholog_one2one
ZMAT4	ZMAT4	ortholog_one2one
SIRT2	SIRT2	ortholog_one2one
CSPP1	CSPP1	ortholog_one2one
DLX4	DLX4	ortholog_one2one
RNU5A-2P	U5	ortholog_one2many
RNU1-82P	U1	ortholog_one2many
TMEM151B	TMEM151B	ortholog_one2one
LPIN3	LPIN3	ortholog_one2one
NFX1	NFX1	ortholog_one2one
GLP1R	GLP1R	ortholog_one2one
CLEC16A	CLEC16A	ortholog_one2one
CRYBG1	CRYBG1	ortholog_one2one
NMS	NMS	ortholog_one2one
PREX1	PREX1	ortholog_one2one
PPP1R14A	PPP1R14A	ortholog_one2one
H2AC6	H2AC6	ortholog_one2one
ZNF580	ZNF580	ortholog_one2one
ARHGAP4	ARHGAP4	ortholog_one2one
IREB2	IREB2	ortholog_one2one
H3C2		ortholog_one2one
OR1P1		ortholog_one2one
TAT	TAT	ortholog_one2one
TMPRSS11D	TMPRSS11D	ortholog_one2one
DNAAF3	DNAAF3	ortholog_one2one
TSPYL1	TSPYL1	ortholog_one2one
SMLR1	SMLR1	ortholog_one2one
RNF39	RNF39	ortholog_one2one
OVOL2	OVOL2	ortholog_one2one
PSMB8	PSMB8	ortholog_one2one
RSPO4	RSPO4	ortholog_one2one
RNU6-1267P	U6	ortholog_one2one
RNU6-990P	U6	ortholog_one2one
PSMG4	PSMG4	ortholog_one2many
PSMG4		ortholog_one2many
TBC1D20	TBC1D20	ortholog_one2one
CHTF18	CHTF18	ortholog_one2one
SLC35D2	SLC35D2	ortholog_one2one
DSC3	DSC3	ortholog_one2one
MROH6	MROH6	ortholog_one2one
EPB42	EPB42	ortholog_one2one
RFX2	RFX2	ortholog_one2one
VGLL2	VGLL2	ortholog_one2one
SNRPD1	SNRPD1	ortholog_one2one
MAPK12	MAPK12	ortholog_one2one
H2BC11		ortholog_one2one
HTR2C	HTR2C	ortholog_one2one
RN7SKP13	7SK	ortholog_one2one
KLHL14	KLHL14	ortholog_one2one
LRP12	LRP12	ortholog_one2one
GZF1	GZF1	ortholog_one2one
P2RY8	P2RY8	ortholog_one2one
CDH7	CDH7	ortholog_one2one
CDAN1	CDAN1	ortholog_one2one
SLCO5A1	SLCO5A1	ortholog_one2one
SERINC3		ortholog_one2many
SERINC3	SERINC3	ortholog_one2many
SMARCA1	SMARCA1	ortholog_one2one
YES1	YES1	ortholog_one2one
ZMYND19	ZMYND19	ortholog_one2one
MTFR1	MTFR1	ortholog_one2one
C4A		ortholog_one2many
PRSS22	PRSS22	ortholog_one2one
GOLGA2	GOLGA2	ortholog_one2many
RHOV	RHOV	ortholog_one2one
RORA	RORA	ortholog_one2one
ZNF414	ZNF414	ortholog_one2one
MAPRE2	MAPRE2	ortholog_one2one
CSTF1	CSTF1	ortholog_one2one
NFATC3	NFATC3	ortholog_one2one
TLR4	TLR4	ortholog_one2one
SLC51B	SLC51B	ortholog_one2one
ST8SIA3	ST8SIA3	ortholog_one2one
SEC11A	SEC11A	ortholog_one2one
PTCH1	PTCH1	ortholog_one2one
ZBTB14	ZBTB14	ortholog_one2one
PLAG1	PLAG1	ortholog_one2one
RN7SL426P	Metazoa_SRP	ortholog_one2one
RRBP1	RRBP1	ortholog_one2one
NR1D1	NR1D1	ortholog_one2one
SLC5A4	SLC5A4	ortholog_one2one
ATP6V1C1	ATP6V1C1	ortholog_one2one
ZNF236	ZNF236	ortholog_one2one
PPM1E	PPM1E	ortholog_one2one
MPST	MPST	ortholog_one2one
ZNF567	ZNF567	ortholog_one2one
SLC2A11		ortholog_one2one
SPACA6	SPACA6	ortholog_one2one
SLC25A37	SLC25A37	ortholog_one2one
HMG20A	HMG20A	ortholog_one2one
CNDP2	CNDP2	ortholog_one2one
PYCR1	PYCR1	ortholog_one2one
ZSCAN18	ZSCAN18	ortholog_one2one
RNF139	RNF139	ortholog_one2one
EGR3	EGR3	ortholog_one2one
SLA2	SLA2	ortholog_one2one
SPTLC3	SPTLC3	ortholog_one2one
DEXI	DEXI	ortholog_one2one
EGFL6	EGFL6	ortholog_one2one
SDCBP	SDCBP	ortholog_one2many
SDCBP		ortholog_one2many
KDM4C	KDM4C	ortholog_one2one
SNORA24	SNORA24	ortholog_one2one
ANKS4B	ANKS4B	ortholog_one2one
GHRH	GHRH	ortholog_one2one
PCYT1B	PCYT1B	ortholog_one2one
CELF6	CELF6	ortholog_one2one
JAG1	JAG1	ortholog_one2one
ZNF473	ZNF473	ortholog_one2one
RNU1-51P	U1	ortholog_one2many
TMSB15C		ortholog_many2many
ZNF19	ZNF19	ortholog_one2one
MAGEA10		ortholog_one2one
RPL36A		ortholog_one2many
ABR	ABR	ortholog_one2one
VAV1	VAV1	ortholog_one2one
SPINT1	SPINT1	ortholog_one2one
BTN2A2	BTN2A2	ortholog_one2one
POLR2F	POLR2F	ortholog_one2one
EDC4	EDC4	ortholog_one2one
RBCK1	RBCK1	ortholog_one2one
RXRA	RXRA	ortholog_one2one
FKBP15	FKBP15	ortholog_one2one
WDR45	WDR45	ortholog_one2one
IL11	IL11	ortholog_one2one
TRMU	TRMU	ortholog_one2one
IL7	IL7	ortholog_one2one
NWD1	NWD1	ortholog_one2one
COPRS	COPRS	ortholog_one2one
MYLIP	MYLIP	ortholog_one2one
ENTPD4	ENTPD4	ortholog_one2one
GANC	GANC	ortholog_one2one
THAP9	THAP9	ortholog_one2one
SRSF12	SRSF12	ortholog_one2one
SLC2A9	SLC2A9	ortholog_one2one
NFIC	NFIC	ortholog_one2one
APOBEC1	APOBEC1	ortholog_one2one
BCL2L10	BCL2L10	ortholog_one2one
NANOGNB	NANOGNB	ortholog_one2one
SS18L1	SS18L1	ortholog_one2one
ORAI1	ORAI1	ortholog_one2one
TMOD1	TMOD1	ortholog_one2one
USP3	USP3	ortholog_one2one
CST3	CST3	ortholog_one2one
CFAP418	CFAP418	ortholog_one2one
ERICH1	ERICH1	ortholog_one2one
PSMA7	PSMA7	ortholog_one2one
MT1F		ortholog_one2many
SETD7	SETD7	ortholog_one2one
NUDT7	NUDT7	ortholog_one2one
KISS1R	KISS1R	ortholog_one2one
CDH22	CDH22	ortholog_one2one
ZBTB7A	ZBTB7A	ortholog_one2one
CXCL3		ortholog_one2one
TDRP	TDRP	ortholog_one2one
RAB33B	RAB33B	ortholog_one2many
RAB33B		ortholog_one2many
MYLK2	MYLK2	ortholog_one2one
ACADVL	ACADVL	ortholog_one2one
ARSJ	ARSJ	ortholog_one2one
CER1	CER1	ortholog_one2one
MAF1		ortholog_one2many
MAF1	MAF1	ortholog_one2many
PPP6C	PPP6C	ortholog_one2one
ELOVL6	ELOVL6	ortholog_one2one
ELP2	ELP2	ortholog_one2one
MIR1251	MIR1251	ortholog_one2one
	RMST_9	ortholog_one2one
MIR135A2	MIR135A2	ortholog_one2one
ITCH	ITCH	ortholog_one2one
RARS2	RARS2	ortholog_one2one
KCTD15	KCTD15	ortholog_one2one
SLC71A2	MFSD14B	ortholog_one2one
TSPO	TSPO	ortholog_one2one
NOP10		ortholog_one2many
NOP10	NOP10	ortholog_one2many
THSD4	THSD4	ortholog_one2one
PRR14	PRR14	ortholog_one2one
GAK	GAK	ortholog_one2one
DNAJC17	DNAJC17	ortholog_one2one
LARGE1	LARGE1	ortholog_one2one
DEPTOR	DEPTOR	ortholog_one2one
FTL		ortholog_one2many
FTL	FTL	ortholog_one2many
ZNF213	ZNF213	ortholog_one2one
ZNF778		ortholog_one2many
HNF4G	HNF4G	ortholog_one2one
VPS16	VPS16	ortholog_one2one
SRL	SRL	ortholog_one2one
SEMA4B	SEMA4B	ortholog_one2one
EGFL7	EGFL7	ortholog_one2one
SAMD1	SAMD1	ortholog_one2one
UBD	UBD	ortholog_one2one
ADAM32	ADAM32	ortholog_one2one
VWA7	VWA7	ortholog_one2one
TLCD3B	TLCD3B	ortholog_one2one
THOC6	THOC6	ortholog_one2one
KLHL22	KLHL22	ortholog_one2one
DEDD2	DEDD2	ortholog_one2one
RN7SKP289	7SK	ortholog_one2many
SENP6	SENP6	ortholog_one2one
LGALS7		ortholog_many2many
GARIN6	GARIN6	ortholog_one2one
IGFLR1	IGFLR1	ortholog_one2one
CCDC188	CCDC188	ortholog_one2one
IMPA1		ortholog_one2many
RNU6-1093P	U6	ortholog_one2many
SMDT1	SMDT1	ortholog_one2one
PEAK1	PEAK1	ortholog_one2one
DACT3	DACT3	ortholog_one2one
CPAMD8		ortholog_one2one
ABAT	ABAT	ortholog_one2one
MRPL46	MRPL46	ortholog_one2one
BID	BID	ortholog_one2one
CBLIF	CBLIF	ortholog_one2one
TCN1	TCN1	ortholog_one2one
RNU7-120P	U7	ortholog_one2one
PPDPF	PPDPF	ortholog_one2one
ADAMTSL3	ADAMTSL3	ortholog_one2one
CBLN4	CBLN4	ortholog_one2one
EBF4	EBF4	ortholog_one2one
SFRP1	SFRP1	ortholog_one2one
SYMPK	SYMPK	ortholog_one2one
EPB41L1	EPB41L1	ortholog_one2one
SLC52A2	SLC52A2	ortholog_one2one
OR9K2		ortholog_one2one
EIF4ENIF1	EIF4ENIF1	ortholog_one2one
MGRN1	MGRN1	ortholog_one2one
ADAM10	ADAM10	ortholog_one2one
CENPV	CENPV	ortholog_one2one
GNB3	GNB3	ortholog_one2one
KRT16	KRT16	ortholog_one2one
ADH1C		ortholog_many2many
MYL4	MYL4	ortholog_one2one
TCF19	TCF19	ortholog_one2one
ZSCAN29	ZSCAN29	ortholog_one2one
RNU1-104P	U1	ortholog_one2one
VAV2	VAV2	ortholog_one2one
ATP10A	ATP10A	ortholog_one2one
ASCC3	ASCC3	ortholog_one2one
GGTLC2	GGT1	ortholog_one2many
FGFR1	FGFR1	ortholog_one2one
CASTOR1	CASTOR1	ortholog_one2one
PPARGC1A	PPARGC1A	ortholog_one2one
NDUFAF8	NDUFAF8	ortholog_one2one
MIR671	MIR671	ortholog_one2one
MRPS11	MRPS11	ortholog_one2one
NXPH3	NXPH3	ortholog_one2one
RNU6-365P	U6	ortholog_one2many
C1QBP	C1QBP	ortholog_one2one
MIP	MIP	ortholog_one2one
ACSM5	ACSM5	ortholog_one2one
CFAP54	CFAP54	ortholog_one2one
EWSR1		ortholog_one2many
RPL19	RPL19	ortholog_one2one
C7orf78	C7orf78	ortholog_one2one
AVIL	AVIL	ortholog_one2one
SIRT6	SIRT6	ortholog_one2one
SVOP	SVOP	ortholog_one2one
TRBC2		ortholog_many2many
MAEA	MAEA	ortholog_one2one
ATOSA	ATOSA	ortholog_one2one
ASF1A	ASF1A	ortholog_one2one
C12orf76	C12orf76	ortholog_one2one
PNISR	PNISR	ortholog_one2one
SH3GLB2	SH3GLB2	ortholog_one2one
PHLPP2	PHLPP2	ortholog_one2one
GTSF1	GTSF1	ortholog_one2many
GTSF1		ortholog_one2many
LAMA3	LAMA3	ortholog_one2one
MIR139	MIR139	ortholog_one2one
CLEC9A	CLEC9A	ortholog_one2one
KAT2A	KAT2A	ortholog_one2one
HBQ1	HBQ1	ortholog_one2one
SNORA1	SNORA1	ortholog_one2many
SNORA8	SNORA8	ortholog_one2one
SNORD5	SNORD5	ortholog_one2one
ATG5	ATG5	ortholog_one2one
TANGO6	TANGO6	ortholog_one2one
OR2D3		ortholog_one2many
CYBB	CYBB	ortholog_one2one
PTGIS	PTGIS	ortholog_one2one
ZNF330	ZNF330	ortholog_one2one
TPM1	TPM1	ortholog_one2one
TMEM164	TMEM164	ortholog_one2one
DACH2	DACH2	ortholog_one2one
SLCO4A1	SLCO4A1	ortholog_one2one
NFKBID	NFKBID	ortholog_one2one
CDKL5	CDKL5	ortholog_one2one
ZNF570	ZNF570	ortholog_one2one
EIF3C	EIF3C	ortholog_one2many
ZNF431		ortholog_one2many
ASS1	ASS1	ortholog_one2one
APOLD1	APOLD1	ortholog_one2one
CELA1	CELA1	ortholog_one2one
UNC119	UNC119	ortholog_one2one
EBP	EBP	ortholog_one2one
PHLPP1	PHLPP1	ortholog_one2one
RAE1	RAE1	ortholog_one2one
SPATA32	SPATA32	ortholog_one2one
SPDYE4	SPDYE3	ortholog_one2many
OCEL1	OCEL1	ortholog_one2one
OTUD4	OTUD4	ortholog_one2one
MAPK4	MAPK4	ortholog_one2one
BGN	BGN	ortholog_one2one
VPS52	VPS52	ortholog_one2one
FAM180B	FAM180B	ortholog_one2one
CASP12	CASP12	ortholog_one2one
TMX3	TMX3	ortholog_one2one
CD209		ortholog_one2one
OR4A8		ortholog_many2many
OR4A5		ortholog_many2many
PPHLN1	PPHLN1	ortholog_one2one
H2AX	H2AX	ortholog_one2one
INS	INS	ortholog_one2one
PMEPA1	PMEPA1	ortholog_one2one
MAGED1	MAGED1	ortholog_one2one
SNORD31	SNORD31	ortholog_one2many
TOMM34	TOMM34	ortholog_one2one
CENPC	CENPC	ortholog_one2one
DRD4	DRD4	ortholog_one2one
YJU2B	YJU2B	ortholog_one2one
SMAD2	SMAD2	ortholog_one2one
QSER1	QSER1	ortholog_one2one
NRIP3	NRIP3	ortholog_one2one
OR5M8		ortholog_one2one
RRAS2	RRAS2	ortholog_one2one
RBBP9	RBBP9	ortholog_one2one
KCNK6	KCNK6	ortholog_one2one
EIF2S2		ortholog_one2many
EIF2S2	EIF2S2	ortholog_one2many
RNU6-789P	U6	ortholog_one2one
PSG2		ortholog_many2many
DMP1		ortholog_one2one
GTF3C6		ortholog_one2many
GTF3C6	GTF3C6	ortholog_one2many
MYH16	MYH16	ortholog_one2one
HSPB6	HSPB6	ortholog_one2one
BYSL	BYSL	ortholog_one2one
TLE1	TLE1	ortholog_one2one
TRBV4-1		ortholog_many2many
TRBV7-1		ortholog_one2many
TRBV4-2		ortholog_many2many
TRBV7-2		ortholog_one2many
TMEM30A	TMEM30A	ortholog_one2one
TRBV7-3		ortholog_one2many
RBL1	RBL1	ortholog_one2one
VRK3	VRK3	ortholog_one2one
TRAPPC9	TRAPPC9	ortholog_one2one
CFAP144P1	CFAP144	ortholog_one2many
LDHA	LDHA	ortholog_one2one
NTHL1	NTHL1	ortholog_one2one
ELMO2	ELMO2	ortholog_one2one
HPF1	HPF1	ortholog_one2one
AHI1	AHI1	ortholog_one2one
PITX2	PITX2	ortholog_one2one
ANKRD29	ANKRD29	ortholog_one2one
GINS4	GINS4	ortholog_one2one
SPATA4	SPATA4	ortholog_one2one
FHIP2B	FHIP2B	ortholog_one2one
CYLD	CYLD	ortholog_one2one
RAPGEF2	RAPGEF2	ortholog_one2one
CBLN2	CBLN2	ortholog_one2one
DHH	DHH	ortholog_one2one
RAB31	RAB31	ortholog_one2one
METTL25	METTL25	ortholog_one2one
DNAAF4		ortholog_one2many
DNAAF4	DNAAF4	ortholog_one2many
LGI3	LGI3	ortholog_one2one
PDGFC	PDGFC	ortholog_one2one
STIP1	STIP1	ortholog_one2many
STIP1		ortholog_one2many
NR2F2	NR2F2	ortholog_one2one
BCL2L14	BCL2L14	ortholog_one2one
FABP12	FABP12	ortholog_one2one
WHAMM	WHAMM	ortholog_one2one
MEX3C	MEX3C	ortholog_one2one
THAP6	THAP6	ortholog_one2one
MBOAT4	MBOAT4	ortholog_one2one
RTTN	RTTN	ortholog_one2one
SCARA5	SCARA5	ortholog_one2one
MAP7D3	MAP7D3	ortholog_one2one
BSG	BSG	ortholog_one2one
CIB1	CIB1	ortholog_one2one
DGAT1	DGAT1	ortholog_one2one
CDK2AP1	CDK2AP1	ortholog_one2one
SPDYE8	SPDYE3	ortholog_one2many
CACNA1G	CACNA1G	ortholog_one2one
PRR14L	PRR14L	ortholog_one2one
GFI1B	GFI1B	ortholog_one2one
G3BP2	G3BP2	ortholog_one2one
B2M	B2M	ortholog_one2one
SPDYE10	SPDYE3	ortholog_one2many
ALX1	ALX1	ortholog_one2one
BIK	BIK	ortholog_one2one
CD274	CD274	ortholog_one2one
PFDN4	PFDN4	ortholog_one2one
DDX51	DDX51	ortholog_one2one
PIGB	PIGB	ortholog_one2one
FAM236B		ortholog_many2many
DUS3L	DUS3L	ortholog_one2one
FAM3A	FAM3A	ortholog_one2one
KIAA1671	KIAA1671	ortholog_one2one
CADM1	CADM1	ortholog_one2one
DDX27	DDX27	ortholog_one2one
JAK2	JAK2	ortholog_one2one
NOBOX	NOBOX	ortholog_one2one
FBXO15	FBXO15	ortholog_one2one
SNAP29	SNAP29	ortholog_one2one
LYPD2	LYPD2	ortholog_one2one
CLIC1	CLIC1	ortholog_one2one
TMEM191C	TMEM191C	ortholog_one2many
FECH	FECH	ortholog_one2one
CPEB1	CPEB1	ortholog_one2one
NHLRC2	NHLRC2	ortholog_one2one
EBAG9	EBAG9	ortholog_one2one
RTN3	RTN3	ortholog_one2one
ISYNA1	ISYNA1	ortholog_one2one
MMP11	MMP11	ortholog_one2one
MIR339	MIR339	ortholog_one2one
GLRX3	GLRX3	ortholog_one2many
GLRX3		ortholog_one2many
NRN1L	NRN1L	ortholog_one2one
ZNF212		ortholog_one2many
NR1H4	NR1H4	ortholog_one2one
CARD10	CARD10	ortholog_one2one
AVEN		ortholog_one2one
THOC1	THOC1	ortholog_one2one
GALNT17	GALNT17	ortholog_one2one
RPUSD2	RPUSD2	ortholog_one2one
ASB10	ASB10	ortholog_one2one
TBL3	TBL3	ortholog_one2one
GPC3	GPC3	ortholog_one2one
CALB1	CALB1	ortholog_one2one
NPY5R	NPY5R	ortholog_one2one
XPA	XPA	ortholog_one2one
BTBD1	BTBD1	ortholog_one2one
ZSCAN26	ZSCAN26	ortholog_one2one
RNU6-218P	U6	ortholog_one2one
TMEM225	TMEM225	ortholog_one2one
NDNF	NDNF	ortholog_one2one
C11orf24	C11orf24	ortholog_one2one
LACTB2	LACTB2	ortholog_one2one
TEF	TEF	ortholog_one2many
TEF		ortholog_one2many
KCNK16	KCNK16	ortholog_one2one
C19orf85	C19orf85	ortholog_one2one
PGCKA1	C4H4orf19	ortholog_one2one
IL3RA	IL3RA	ortholog_one2one
SPOUT1	SPOUT1	ortholog_one2one
ZNF780A	ZNF780A	ortholog_one2one
MAPK8IP2	MAPK8IP2	ortholog_one2one
PANK2	PANK2	ortholog_one2one
RNASEH2C	RNASEH2C	ortholog_one2one
CHST9	CHST9	ortholog_one2one
ZNF862	ZNF862	ortholog_one2one
CYP4V2	CYP4V2	ortholog_one2one
THAP10	THAP10	ortholog_one2one
ITGB1	ITGB1	ortholog_one2one
PPP1R16B	PPP1R16B	ortholog_one2one
DSG4	DSG4	ortholog_one2one
TARS3	TARS3	ortholog_one2one
ACY3	ACY3	ortholog_one2one
TATDN1	TATDN1	ortholog_one2one
LILRA6		ortholog_many2many
LILRA6	LILRB4	ortholog_many2many
MEP1B	MEP1B	ortholog_one2one
ZNF335	ZNF335	ortholog_one2one
TAF6	TAF6	ortholog_one2one
DDX39B	BAT1	ortholog_one2one
ZNF280C	ZNF280C	ortholog_one2one
PARD6G	PARD6G	ortholog_one2one
RPS19BP1	RPS19BP1	ortholog_one2one
SIGLEC15	SIGLEC15	ortholog_one2one
SSH3	SSH3	ortholog_one2one
CDH20	CDH20	ortholog_one2one
HIC2	HIC2	ortholog_one2one
L3MBTL2	L3MBTL2	ortholog_one2one
TIMM21	TIMM21	ortholog_one2one
PRMT1	PRMT1	ortholog_one2one
TPD52L2	TPD52L2	ortholog_one2one
PHF2	PHF2	ortholog_one2one
ZCCHC2	ZCCHC2	ortholog_one2one
CCNQ	CCNQ	ortholog_one2one
LRRK2	LRRK2	ortholog_one2one
ACSL1	ACSL1	ortholog_one2one
OIT3	OIT3	ortholog_one2one
FCN1	FCN1	ortholog_one2one
HSDL1	HSDL1	ortholog_one2one
AIFM1		ortholog_one2many
TMEM87A	TMEM87A	ortholog_one2one
KCNG2	KCNG2	ortholog_one2one
SEC11C	SEC11C	ortholog_one2one
RNU6-637P	U6	ortholog_one2one
IL18BP	IL18BP	ortholog_one2one
RGP1	RGP1	ortholog_one2one
PDIA2	PDIA2	ortholog_one2one
PFKP	PFKP	ortholog_one2one
ZNF658	ZNF658	ortholog_one2one
ZNF740	ZNF740	ortholog_one2one
XRCC6	XRCC6	ortholog_one2one
CTIF	CTIF	ortholog_one2one
CCL19	CCL19	ortholog_one2one
SRRM2	SRRM2	ortholog_one2one
MED13L	MED13L	ortholog_one2one
ABTB2	ABTB2	ortholog_one2one
PTBP3		ortholog_one2many
PTBP3	PTBP3	ortholog_one2many
CASS4	CASS4	ortholog_one2one
TP53TG5	TP53TG5	ortholog_one2one
POP1	POP1	ortholog_one2one
DUSP15	DUSP15	ortholog_one2one
MED17	MED17	ortholog_one2many
MED17		ortholog_one2many
IGFALS	IGFALS	ortholog_one2one
CALML4	CALML4	ortholog_one2one
ZNF774	ZNF774	ortholog_one2one
SIX5	SIX5	ortholog_one2one
STMN3	STMN3	ortholog_one2one
GARIN1B	GARIN1B	ortholog_one2one
DNASE2		ortholog_one2one
SEMA7A	SEMA7A	ortholog_one2one
ANKRD11	ANKRD11	ortholog_one2one
PLCB1	PLCB1	ortholog_one2one
PINLYP	PINLYP	ortholog_one2one
CNPY4	CNPY4	ortholog_one2one
RNU6-1127P	U6	ortholog_one2many
TRAM1	TRAM1	ortholog_one2one
DLL4	DLL4	ortholog_one2one
SLC39A3	SLC39A3	ortholog_one2one
MED27	MED27	ortholog_one2one
FERRY3	FERRY3	ortholog_one2one
RPS27L		ortholog_one2one
PSMC2		ortholog_one2many
PSMC2	PSMC2	ortholog_one2many
WTIP	WTIP	ortholog_one2one
FHOD3	FHOD3	ortholog_one2one
CIAO2A		ortholog_one2many
CIAO2A	CIAO2A	ortholog_one2many
WNT2	WNT2	ortholog_one2one
MTMR8	MTMR8	ortholog_one2one
OBP2A		ortholog_one2many
MAP3K11	MAP3K11	ortholog_one2one
NFIX	NFIX	ortholog_one2one
MCM10		ortholog_one2many
MAGEA4		ortholog_one2many
EXD1	EXD1	ortholog_one2one
SPAG8	SPAG8	ortholog_one2one
FBXL18	FBXL18	ortholog_one2one
TMEM70	TMEM70	ortholog_one2one
HIGD2B	HIGD2A	ortholog_one2many
MGA	MGA	ortholog_one2one
CCR6	CCR6	ortholog_one2one
BPI	BPI	ortholog_one2one
RINT1	RINT1	ortholog_one2one
SASH1	SASH1	ortholog_one2one
IQANK1	IQANK1	ortholog_one2one
OPRK1	OPRK1	ortholog_one2one
AR	AR	ortholog_one2one
RPL35		ortholog_one2many
RPL35	RPL35	ortholog_one2many
PTPRB	PTPRB	ortholog_one2one
KCNQ3	KCNQ3	ortholog_one2one
OPCML	OPCML	ortholog_one2one
SNUPN	SNUPN	ortholog_one2one
ZNF599	ZNF599	ortholog_one2one
SEC61B		ortholog_one2many
SEC61B	SEC61B	ortholog_one2many
PAK5	PAK5	ortholog_one2one
SSNA1	SSNA1	ortholog_one2one
ME1	ME1	ortholog_one2one
EIF2S3	EIF2S3B	ortholog_one2many
CRISPLD1	CRISPLD1	ortholog_one2one
SPIRE2	SPIRE2	ortholog_one2one
C9orf43	C9orf43	ortholog_one2one
MATN4	MATN4	ortholog_one2one
PRPF31	PRPF31	ortholog_one2one
MUC12		ortholog_one2one
LAMTOR1	LAMTOR1	ortholog_one2one
SMO	SMO	ortholog_one2one
PCSK5	PCSK5	ortholog_one2one
FGF8	FGF8	ortholog_one2one
MMP9	MMP9	ortholog_one2one
INTS6L	INTS6L	ortholog_one2one
RNF24	RNF24	ortholog_one2one
MBL2	MBL2	ortholog_one2one
TSC22D4	TSC22D4	ortholog_one2one
BICC1	BICC1	ortholog_one2one
MVP	MVP	ortholog_one2one
POLD4	POLD4	ortholog_one2one
LY96	LY96	ortholog_one2one
C1GALT1C1	C1GALT1C1	ortholog_one2one
EIF4H	EIF4H	ortholog_one2one
CETN2		ortholog_one2many
CETN2	CETN2	ortholog_one2many
ASXL1	ASXL1	ortholog_one2one
SV2B	SV2B	ortholog_one2one
TRIM64B		ortholog_one2many
MAGED4B		ortholog_one2many
KIRREL3	KIRREL3	ortholog_one2one
STN1	STN1	ortholog_one2one
SHARPIN	SHARPIN	ortholog_one2one
EHMT2	EHMT2	ortholog_one2one
LGALS12	LGALS12	ortholog_one2one
NRG4	NRG4	ortholog_one2one
LDLRAD4	LDLRAD4	ortholog_one2one
KCNK15	KCNK15	ortholog_one2one
HAO1	HAO1	ortholog_one2one
KIF27	KIF27	ortholog_one2one
DGAT2	DGAT2	ortholog_one2one
JPH2	JPH2	ortholog_one2one
